"id","name","unitLastWord","unitSeqLast","word","docTokenSeqFirst","docTokenSeqLast","local","identifiable","topic","interrog","argType","animate","self","addressee","length","pronom","haveBridges"
"AbGGy6diUO2","gsung ya (skyes pa > phun nam)","ཁྱེད་རང་ གིས་ ཕུན་རྣམ་ ལ་ གཅིག་ གསུངས་ གནང་ དང་ །",249,"གཅིག་",1308,1308,FALSE,"n",NA,FALSE,"P",FALSE,FALSE,FALSE,1,FALSE,FALSE
"5RyvUCKfDLA","phru gu","ཕྲུ་གུ་ གཉིས་ སློབ་གྲྭ་ ར་ འགྲོ",279,"ཕྲུ་གུ་ གཉིས་",1449,1450,FALSE,"i",NA,FALSE,"S",TRUE,FALSE,FALSE,3,FALSE,FALSE
"9WabhX5tcag","rdo rje'i phru gu' i slob grwa","ཕྲུ་གུ་ གཉིས་ སློབ་གྲྭ་ ར་ འགྲོ",279,"སློབ་གྲྭ་ ར་",1451,1452,FALSE,"i",NA,FALSE,"E",FALSE,FALSE,FALSE,3,FALSE,FALSE
"bAiYSuiJN9G","phru gu","ལྟ་ ཕྲུ་གུ་ སློབ་གྲྭ་ ར་ བསྐྱལ །",280,"ཕྲུ་གུ་",1455,1455,FALSE,"i",NA,FALSE,"P",TRUE,FALSE,FALSE,2,FALSE,FALSE
"unUI5MmD39O","rdo rje'i phru gu' i slob grwa","ལྟ་ ཕྲུ་གུ་ སློབ་གྲྭ་ ར་ བསྐྱལ །",280,"སློབ་གྲྭ་ ར་",1456,1457,FALSE,"i",NA,FALSE,"E",FALSE,FALSE,FALSE,3,FALSE,FALSE
"iNR6yE6l9IE","na tsha + bzo lta","ཨ་ནི་ ན་ཚ་ འདི་འདྲ ས་ བཟོ་ལྟ་ འདི་འདྲ ས",301,"ན་ཚ་ འདི་འདྲ ས་ བཟོ་ལྟ་ འདི་འདྲ ས",1565,1570,FALSE,"n",NA,FALSE,"E",FALSE,FALSE,FALSE,9,FALSE,FALSE
"cYDWYOl9cmK","khri lnga drug bdun brgyad","ལྟ་ རྦད་ ## ཁྲི་ ལྔ་ དྲུག་ བདུན་ བརྒྱད་ བེད་སྤྱོད་ བཏང་ ཐུབ་ ཡག་ མི་ འདུག་ ག",302,"ཁྲི་ ལྔ་ དྲུག་ བདུན་ བརྒྱད་",1574,1578,FALSE,"i",NA,FALSE,"P",FALSE,FALSE,FALSE,5,FALSE,FALSE
"3QwRBk2Hzyf","rdo rje","ལྟ་ ཁོང་ སྨན་ཁང་ བཞུགས་ བྱས་",308,"ཁོང་",1596,1596,FALSE,"i",NA,FALSE,"S",TRUE,FALSE,FALSE,1,TRUE,TRUE
"w8DfdSnVUKx","rdo rje'i sman khang","ལྟ་ ཁོང་ སྨན་ཁང་ བཞུགས་ བྱས་",308,"སྨན་ཁང་",1597,1597,FALSE,"n",NA,FALSE,"E",FALSE,FALSE,FALSE,2,FALSE,FALSE
"pjgO1EK9oXd7C","sdug dus / bdun tshes dang 'dras","དེ་འདྲས་ ####",361,"བདུན་ ཚེས་ དང་ ། དེ་འདྲས་ ####",1857,1862,FALSE,"i",TRUE,FALSE,"COPS",FALSE,FALSE,FALSE,6,FALSE,FALSE
"ed9TQfj9lvd","rang gi skad cha","དངོས་གནས་ རང་ སྐད་ཆ་ ཡིན་ ད །",362,"རང་ སྐད་ཆ་",1864,1865,FALSE,"i",FALSE,FALSE,"PRED",FALSE,FALSE,FALSE,3,FALSE,FALSE
"AW1aCPgTZOh","bud med kyi sems pa'i 'khyer stangs","འདི་ ཡང་ ང་རང་ སེམས་པ འི་ འདི་ ཡིན །",366,"འདི་ ཡང་",1874,1875,FALSE,"i",TRUE,FALSE,"COPS",FALSE,FALSE,FALSE,2,TRUE,FALSE
