"id","name","unitLastWord","unitSeqLast","word","docTokenSeqFirst","docTokenSeqLast","local","identifiable","topic","interrog","argType","animate","self","addressee","length","pronom","haveBridges"
"9TZga7Hrty5","nor bu + mig dmar","ཁྱེད་ རང་ ཚོ་ ཆ་ རེད །",218,"ཁྱེད་ རང་ ཚོ་",1092,1094,TRUE,"i",TRUE,FALSE,"COPS",TRUE,FALSE,TRUE,3,TRUE,TRUE
"Mgj4qowCHbD","nor bus slob ya","ཁྱེད་ རང་ ཚོ་ ཆ་ རེད །",218,"ཆ་",1095,1095,FALSE,"n",FALSE,FALSE,"PRED",FALSE,FALSE,FALSE,1,FALSE,FALSE
"jllxpmx2rES","nor bu","ད་ ག་ལེར་ ག་ལེར་ ཅོག་ ནོར་བུ ས་ རང་ ལ་ <0> མིག་ བསྟན་ གྱི་ རེད །",226,"ཅོག་ ནོར་བུ ས་",1144,1146,FALSE,"i",NA,FALSE,"A",TRUE,FALSE,FALSE,4,FALSE,TRUE
"j68fy6kPtJa","mig dmar","ད་ ག་ལེར་ ག་ལེར་ ཅོག་ ནོར་བུ ས་ རང་ ལ་ <0> མིག་ བསྟན་ གྱི་ རེད །",226,"རང་ ལ་",1147,1148,TRUE,"i",NA,FALSE,"R",TRUE,FALSE,TRUE,2,TRUE,TRUE
"NOrMBmqOXCN","nor bu","ཨ་ནི་ ནོར་བུ་ ལགས་ ཁྱེད་ རང་ གིས་ <0> ག་རེ་ སློབ་ དགོས་ ཡ་ འདུག་ ན འི་",228,"ཁྱེད་ རང་ གིས་",1160,1162,TRUE,"i",NA,FALSE,"A",TRUE,FALSE,TRUE,3,TRUE,TRUE
"6n3JG2cShDn","ga re (slob)","ཨ་ནི་ ནོར་བུ་ ལགས་ ཁྱེད་ རང་ གིས་ <0> ག་རེ་ སློབ་ དགོས་ ཡ་ འདུག་ ན འི་",228,"ག་རེ་",1164,1164,FALSE,"n",FALSE,TRUE,"P",FALSE,FALSE,FALSE,2,TRUE,FALSE
"LR6DXFrQFQ1","shel dam etc","འགང་ག་ལོགས་",243,"འགང་ག་ལོགས་",1253,1253,FALSE,"i",NA,NA,"T",FALSE,FALSE,FALSE,3,FALSE,FALSE
"HJTDpubhxE5","so so'i lag par","སོ་སོ འི་ ལག་པ ར་ སྤྲད་ བཞག་ ཡོད་ རེད །",244,"སོ་སོ འི་ ལག་པ ར་",1254,1257,FALSE,"i",NA,FALSE,"R",FALSE,FALSE,FALSE,6,TRUE,FALSE
"Cg5W6p4Lkqf","mi (phyi logs)","མི ས་",248,"མི ས་",1275,1276,FALSE,"n",NA,FALSE,"A",TRUE,FALSE,FALSE,2,FALSE,FALSE
"SQwON0POXrS","tshong khang (physical)","ཕྱི་ལོགས་ ལ་ ང་ ཚོ་ འདི་བར་ ལ་",249,"ང་ ཚོ་ འདི་བར་ ལ་",1279,1282,TRUE,"i",NA,FALSE,"P",FALSE,TRUE,FALSE,5,TRUE,FALSE
