"id","name","unitLastWord","unitSeqLast","word","docTokenSeqFirst","docTokenSeqLast","local","identifiable","topic","interrog","argType","animate","self","addressee","length","pronom","haveBridges"
"20E4478A5493A","nang gi mi","ཕལ་ཆེར་ མི ས་ <0> <0> ནང་ མིག་ བསྟན་ གྱི་ རེད་ པ །",122,"མི ས་",546,547,FALSE,"n",NA,FALSE,"A",TRUE,FALSE,FALSE,2,FALSE,FALSE
"296DB2FBB2DDE","'gro sa'i nang","ཕལ་ཆེར་ མི ས་ <0> <0> ནང་ མིག་ བསྟན་ གྱི་ རེད་ པ །",122,"ནང་",550,550,FALSE,"i",NA,FALSE,"P",FALSE,FALSE,FALSE,1,FALSE,FALSE
"F7162CA5B539","nang gi mi","ཡིན་ ན འི་ ཀུན་དགའ་ ཁོང་ཚོ་ ར་",124,"ཀུན་དགའ་ ཁོང་ཚོ་ ར་",566,568,FALSE,"i",NA,FALSE,"COPLOC",TRUE,FALSE,FALSE,4,FALSE,FALSE
"18647368105A0","grong pa","གྲོང་པ་ གཅིག་ ཡོད་ རེད །",125,"གྲོང་པ་ གཅིག་",569,570,FALSE,"n",NA,FALSE,"EXIST",TRUE,FALSE,FALSE,3,FALSE,FALSE
"7398EC20A9D9","dbyangs skyid","ང ས་ ཁོང་ ཚོ འི་ རྩ ར་ <0> བཞག་ མི་ ཡོང་ །",169,"ང ས་",749,750,TRUE,"i",NA,FALSE,"A",TRUE,TRUE,FALSE,2,TRUE,FALSE
"31F02CB4B591C","bu mo'i nang","ང ས་ ཁོང་ ཚོ འི་ རྩ ར་ <0> བཞག་ མི་ ཡོང་ །",169,"ཁོང་ ཚོ འི་ རྩ ར་",751,755,FALSE,"i",NA,FALSE,"E",FALSE,FALSE,FALSE,5,FALSE,FALSE
"398A73FC5036","kun dga'i nang","གལ་སྲིད་ ཁོང་ ཚོ འི་ ནང་ ལ་ མི་ བསྡད་ མཁན་ ཡོད་ ན་",176,"ཁོང་ ཚོ འི་ ནང་ ལ་",783,787,FALSE,"i",NA,FALSE,"COPLOC",FALSE,FALSE,FALSE,5,FALSE,FALSE
"38A47FA190301","mi sdod mkhan","གལ་སྲིད་ ཁོང་ ཚོ འི་ ནང་ ལ་ མི་ བསྡད་ མཁན་ ཡོད་ ན་",176,"མི་ བསྡད་ མཁན་",788,790,FALSE,"n",NA,FALSE,"EXIST",TRUE,FALSE,FALSE,3,FALSE,FALSE
"2B895D4F729C6","grong pa gzhan dag","གྲོང་པ་ གཞན་དག་ གཅིག་ ལ་",185,"གྲོང་པ་ གཞན་དག་ གཅིག་ ལ་",831,834,FALSE,"n",NA,FALSE,"R",TRUE,FALSE,FALSE,6,FALSE,FALSE
"F3B7B40ADBA6","ya lan","<0> ཡ་ལན་ བཞག་ ན་ འགྲིག་ གི་ རེད་ པ །",186,"ཡ་ལན་",836,836,FALSE,"n",NA,FALSE,"P",FALSE,FALSE,FALSE,2,FALSE,FALSE
