"id","name","unitLastWord","unitSeqLast","word","argOrder","noPrevMentions","noPrevZero","noNextMentions","noNextZero","bridge","justFirst","justLast","local","identifiable","topic","interrog","argType","animate","self","addressee","length","pronom"
"0ZZINs4VdgL","bslab grags","ཁོང་ ཚོ་ བསླབ་གྲགས་ ཡིན་པ་ འདི་འདྲས་",599,"ཁོང་ ཚོ་ བསླབ་གྲགས་ ཡིན་པ་ འདི་འདྲས་",1,0,0,0,0,0,0,0,FALSE,"i",FALSE,FALSE,"A",TRUE,FALSE,FALSE,8,FALSE
"hojfoxfBrPD","khang pa (staff's)","ཁང་པ་ མ་བར་ ཉོས་ ཤག",600,"ཁང་པ་",2,0,0,0,0,0,0,0,FALSE,"n",FALSE,FALSE,"P",FALSE,FALSE,FALSE,2,FALSE
"R2ycswGTR6W","rgan lags","##### #ང་ #འདི་འདྲས་ #ག་རེ་ #རེད་ #ཟེར་ #ན་",609,"#ང་",1,0,0,0,0,0,0,0,TRUE,"i",FALSE,FALSE,"A",TRUE,TRUE,FALSE,1,TRUE
"Net6GAm4RlU","dge rgan","ཁོ་ རང་ ཐུགས་ བྱུང་ ང་ །",612,"ཁོ་ རང་",2,2,1,0,1,0,0,0,FALSE,"i",FALSE,FALSE,"P",TRUE,FALSE,FALSE,2,TRUE
"HOMeKWSrsho","nga tsho'i nang","ང་ ཚོ འི་ ནང་ དེ་",643,"ང་ ཚོ འི་ ནང་ དེ་",1,0,0,1,0,0,0,0,FALSE,"i",TRUE,FALSE,"COPS",FALSE,FALSE,FALSE,5,FALSE
"EiuB720jBz7","gtsnag po'i kha la","གཙང་པོ འི་ ཁ་ ལ་ རེད །",644,"གཙང་པོ འི་ ཁ་ ལ་",2,0,0,0,0,1,0,0,FALSE,"i",FALSE,FALSE,"PRED",FALSE,FALSE,FALSE,5,FALSE
"rmUG5bsoTXz","shar btsugs rta pho'i tshur snang ngogs","ཤར་བཙུགས་ རྟ་ཕོ་ ཟེར་བ་ དེ འི་ ཚུར་ སྣང་ངོགས་ དེ ར །",645,"ཤར་བཙུགས་ རྟ་ཕོ་ ཟེར་བ་ དེ འི་ ཚུར་ སྣང་ངོགས་ དེ ར",1,0,0,0,0,0,0,0,FALSE,"i",FALSE,FALSE,"COPLOC",FALSE,FALSE,FALSE,12,FALSE
"4cIDhJ8fvgQ","lcags ri dmar po","ལྕགས་རི་ དམར་པོ་ ཞིག་ མི་ འདུག་ གས །",646,"ལྕགས་རི་ དམར་པོ་ ཞིག་",2,0,0,1,0,0,0,0,FALSE,"n",FALSE,FALSE,"EXIST",FALSE,FALSE,FALSE,5,FALSE
"3Q7ExWzCnBq","near lcags ri dmar po","འོ་ འདི འི་ བརྒྱུད་ དེ་ ལ་ ང་ ཚོ འི་ ནང་ ཡོད་ རེད །",648,"འདི འི་ བརྒྱུད་ དེ་ ལ་",1,0,0,0,0,2,0,0,FALSE,"i",FALSE,FALSE,"COPLOC",FALSE,FALSE,FALSE,5,FALSE
"MrOQW9OZUt6","nga tsho'i nang","འོ་ འདི འི་ བརྒྱུད་ དེ་ ལ་ ང་ ཚོ འི་ ནང་ ཡོད་ རེད །",648,"ང་ ཚོ འི་ ནང་",2,1,0,1,0,0,1,0,FALSE,"i",FALSE,FALSE,"EXIST",FALSE,FALSE,FALSE,4,FALSE
"rPneBfMTy2T","nga tsho'i nang","ང་ ཚོ འི་ ཁང་པ་ དེ་ རེད །",654,"ང་ ཚོ འི་ ཁང་པ་",1,1,0,0,0,0,0,1,FALSE,"i",TRUE,FALSE,"COPS",FALSE,FALSE,FALSE,5,FALSE
"iEhlqrxczSE","nyal chas kam pa li gi khyad par yod","ང་ ཚོ འི་ ཁང་པ་ དེ་ རེད །",654,"དེ་",2,0,0,4,0,0,0,0,FALSE,"i",FALSE,FALSE,"PRED",FALSE,FALSE,FALSE,1,TRUE
"qWI6tTZ9iuQ","spyi tshogs rnying pa","སྤྱི་ཚོགས་ རྙིང་པ འི་ སྒང་ ལ་",665,"སྤྱི་ཚོགས་ རྙིང་པ འི་ སྒང་ ལ་",1,0,0,1,0,0,0,0,FALSE,"i",FALSE,FALSE,"COPLOC",FALSE,FALSE,FALSE,7,FALSE
"t2pdS9BrqaZ","spyi tshogs rnying pa'i mi","ང་ ཚོ་ དེ་ སྐབས་ ## འདི་འདྲས་",666,"ང་ ཚོ་",2,0,0,0,0,0,0,0,FALSE,"i",FALSE,FALSE,"COPLOC",TRUE,TRUE,FALSE,2,TRUE
"JclCmE8bGtqa5","nyal chas kam pa li gi khyad par yod","བཤད་སྲོལ་ ཡོད་ རེད །",667,"འདི་འདྲས་ བཤད་སྲོལ་",3,3,1,0,1,0,0,0,FALSE,"i",FALSE,FALSE,"EXIST",FALSE,FALSE,FALSE,4,FALSE
