"id","name","unitLastWord","unitSeqLast","word","argOrder","noPrevMentions","noPrevZero","noNextMentions","noNextZero","bridge","justFirst","justLast","local","identifiable","topic","interrog","argType","animate","self","addressee","length","pronom"
"LRlIoNRbMDz","ras (bad) kyi nang log","རས་ འགའ་ཤས་ ཀྱི་ ནང་ལོགས་ ལ་",245,"རས་ འགའ་ཤས་ ཀྱི་ ནང་ལོགས་ ལ་",1,0,0,0,0,0,0,0,FALSE,"i",FALSE,FALSE,"E",FALSE,FALSE,FALSE,7,FALSE
"R0oiXVWmNs5","'gyig","འགྱིག་ འདྲེས་ རྒྱོག་ དེ་འདྲས་ འདུག་ ག",246,"འགྱིག་",2,0,0,0,0,0,0,0,FALSE,"i",FALSE,FALSE,"P",FALSE,FALSE,FALSE,1,FALSE
"qR6d1DH6z2Y","ras (bad)","ཡང་ འདི་ ཕྲུ་གུ་ འི་ རྐུབ་ ལ་ རྨ་ བཟོ་ འདུག་ ག",247,"འདི་",1,1,0,0,0,1,0,0,FALSE,"i",TRUE,FALSE,"A",FALSE,FALSE,FALSE,1,TRUE
"bkJmBva0IfL","phru gu'i rgyab logs","ཡང་ འདི་ ཕྲུ་གུ་ འི་ རྐུབ་ ལ་ རྨ་ བཟོ་ འདུག་ ག",247,"ཕྲུ་གུ་ འི་ རྐུབ་ ལ་",2,0,0,0,0,0,0,0,FALSE,"i",FALSE,FALSE,"R",FALSE,FALSE,FALSE,5,FALSE
"Lp857KirVPS","rma","ཡང་ འདི་ ཕྲུ་གུ་ འི་ རྐུབ་ ལ་ རྨ་ བཟོ་ འདུག་ ག",247,"རྨ་",3,0,0,0,0,0,0,0,FALSE,"i",FALSE,FALSE,"T",FALSE,FALSE,FALSE,1,FALSE
"MRW4v37lznQ","phru gu'i gdong","ཕྲུ་གུ་ འི་ ད- གདོང་ ལ་ ཡ་",252,"ཕྲུ་གུ་ འི་ ད- གདོང་ ལ་ ཡ་",1,0,0,0,0,0,0,0,FALSE,"i",FALSE,FALSE,"P",FALSE,FALSE,FALSE,7,FALSE
"I00P4BSHMYQ","thing to wash with","ག་རེ ས་ བཀྲུ་ དགོས་ ཀྱི་ རེད །",254,"ག་རེ ས་",2,0,0,3,0,0,0,0,FALSE,"n",FALSE,TRUE,"E",FALSE,FALSE,FALSE,3,TRUE
"utOqfgvJFX0","grogs mo","ཨ་ནི་ ཁྱེད་ རང་ ག་རེ ས་ <0> བཀྲུས་ གནང་བ་ ཡིན །",265,"ཁྱེད་ རང་",1,0,0,1,0,0,0,0,TRUE,"i",TRUE,FALSE,"A",TRUE,FALSE,TRUE,2,TRUE
"eEmfXqSyew1","thing to wash with","ཨ་ནི་ ཁྱེད་ རང་ ག་རེ ས་ <0> བཀྲུས་ གནང་བ་ ཡིན །",265,"ག་རེ ས་",2,3,0,1,0,0,0,0,FALSE,"n",FALSE,TRUE,"E",FALSE,FALSE,FALSE,3,TRUE
"IUsimQAyOpO","grogs mo","ང་ ཨ་མ འི་ འོ་མ ས་ <0> བཀྲུས་པ་ ཡིན་",266,"ང་",1,1,0,0,0,0,1,0,TRUE,"i",TRUE,FALSE,"A",TRUE,TRUE,FALSE,1,TRUE
"DLmim9BJM4q","thing to wash with","ང་ ཨ་མ འི་ འོ་མ ས་ <0> བཀྲུས་པ་ ཡིན་",266,"ཨ་མ འི་ འོ་མ ས་",2,4,0,0,0,0,0,1,FALSE,"i",FALSE,FALSE,"E",FALSE,FALSE,FALSE,6,FALSE
