id,order,argTypeNewE,argTypeNewEXIST,argTypeNewP,argTypeNewPRED,argTypeNewR,noPrevMentions,noPrevZero,noNextMentions,noNextZero,haveBridges,identifiable,local,justFirst,justLast,interrog,animate,self,addressee,length,pronom,noPrevMentionsFar,noNextMentionsFar,logworth,worth,denom,p_arg,p_clause,predOrder
308189E39BBE4,2,1,0,0,0,0,0,1.0986122886681098,0,1.0986122886681098,0,1,0,0,0,0,0,0,0,1.3862943611198906,1,1.6094379124341003,0,-0.5384209589465104,0.5836691626745756,0.5836691626745756,1,0.76346145747304,2
276FD251A00C0,1,0,0,0,0,0,0,0.6931471805599453,0,0.6931471805599453,0,1,0,0,0,0,1,0,0,1.6094379124341003,1,0,0,0.8469437041282811,2.332507115043006,2.7492416117818257,0.848418380198775,0.848418380198775,1
276FD251A00C0,2,0,0,1,0,0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,0,1.3862943611198906,0,-0.87530595842994,0.41673449673881996,0.41673449673881996,1,0.848418380198775,2
2CB52C55AFF9A,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.1972245773362196,0,0,0,0.2711903260843929,1.3115246639856293,1.5170618952560142,0.8645162521627378,0.8645162521627378,1
2CB52C55AFF9A,2,0,0,1,0,0,0.6931471805599453,0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,0,0,0,-1.5821280873907535,0.20553723127038487,0.20553723127038487,1,0.8645162521627378,2
1200C9CDF5837,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0986122886681098,0,0,0.6931471805599453,0.8460220164559619,2.330358262427079,2.3415747558645776,0.9952098503755191,0.9952098503755191,1
1200C9CDF5837,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0,0,0.6931471805599453,-4.490369955586785,0.011216493437498412,0.011216493437498412,1,0.9952098503755191,2
10DB1BDA353B4,1,0,0,0,0,1,0,0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,1.6094379124341003,0,0,0,-1.6792757740537692,0.18650900179723673,0.3070016687961712,0.6075178761359319,0.6075178761359319,1
10DB1BDA353B4,2,0,0,1,0,0,0,0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,0,0,0,-2.1161663826837813,0.12049266699893449,0.12049266699893449,1,0.6075178761359319,2
2F1ACD4D2ECA8,1,1,0,0,0,0,0.6931471805599453,1.0986122886681098,0,1.0986122886681098,0,1,1,0,0,0,0,0,0,1.0986122886681098,1,0,0,-0.15963226760339264,0.8524572074675184,1.394419700912532,0.6113347415485135,0.6113347415485135,1
2F1ACD4D2ECA8,2,0,0,1,0,0,0.6931471805599453,0,1.0986122886681098,0,1,0,0,0,0.6931471805599453,0,0,0,0,0.6931471805599453,1,0,0,-0.6125584802228938,0.5419624934450136,0.5419624934450136,1,0.6113347415485135,2
140FEB6FE302E,1,0,0,0,0,0,1.0986122886681098,0.6931471805599453,0,0.6931471805599453,0,1,1,0,0,0,1,1,0,1.0986122886681098,1,0,0,1.5172506414776263,4.559671773671416,5.037969015205302,0.9050614959936597,0.9050614959936597,1
140FEB6FE302E,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.6094379124341003,0,0,0,-0.7375228955425258,0.4782972415338865,0.4782972415338865,1,0.9050614959936597,2
297A87D24B43,1,0,0,0,0,0,0,0,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,1.6094379124341003,0,0.6931471805599453,0,0.5986040484300975,1.8195769853286834,1.8229775554397052,0.9981346067038102,0.9981346067038102,1
297A87D24B43,2,0,0,0,1,0,0.6931471805599453,0,1.3862943611198906,0,0,0,0,0,0,1,0,0,0,1.0986122886681098,1,0,0,-5.6838121817043925,0.0034005701110218214,0.0034005701110218214,1,0.9981346067038102,2
32BD065D477D3,1,0,0,0,0,0,0.6931471805599453,0,0,0,0,1,0,0.6931471805599453,0,0,0,0,0,1.6094379124341003,0,0.6931471805599453,0,1.7106384390531173,5.53249250960892,5.5486352903560565,0.9970906754720041,0.9970906754720041,1
32BD065D477D3,2,0,0,0,1,0,1.0986122886681098,0,1.0986122886681098,0,0,0,0,0,0.6931471805599453,0,0,0,0,0,0,0,0,-4.126282341814561,0.016142780747136768,0.016142780747136768,1,0.9970906754720041,2
26CAF222DD691,1,1,0,0,0,0,1.0986122886681098,0,0.6931471805599453,0,0,1,0,0,1.0986122886681098,0,0,0,0,1.0986122886681098,0,0.6931471805599453,0,0.02659838423338734,1.0269552784994584,1.2886631726096192,0.7969152066476869,0.7969152066476869,1
26CAF222DD691,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,0,0,0,-1.3405263051697618,0.26170789411016065,0.26170789411016065,1,0.7969152066476869,2
169953FEAC382,1,1,0,0,0,0,0.6931471805599453,0,0.6931471805599453,0,0,1,1,0,0,0,0,0,0,1.791759469228055,0,0,0,-0.42578718692309037,0.6532553486096969,2.1801848835173927,0.2996330052320012,0.2996330052320012,2
169953FEAC382,2,0,0,0,0,0,0,0,1.0986122886681098,0,0,1,0,0,0,0,0,0,0,0.6931471805599453,1,0,1.6094379124341003,0.42325887907330034,1.5269295349076957,1.5269295349076957,1,0.2996330052320012,1
36F14D676D659,1,1,0,0,0,0,0.6931471805599453,0,0,0,0,1,1,0.6931471805599453,0,0,0,0,0,1.6094379124341003,0,0.6931471805599453,0,0.2822558485108209,1.3261179618933965,3.0121870632058467,0.44025086558934345,0.44025086558934345,2
36F14D676D659,2,0,0,0,0,0,1.0986122886681098,0,0.6931471805599453,0,0,0,0,0,0.6931471805599453,0,0,0,0,1.9459101490553132,0,0,1.3862943611198906,0.5223998440971119,1.68606910131245,1.68606910131245,1,0.44025086558934345,1
1419F9D4862CB,1,1,0,0,0,0,1.0986122886681098,0.6931471805599453,0,0.6931471805599453,0,1,1,0,0,0,0,0,0,1.0986122886681098,1,1.6094379124341003,2.1972245773362196,0.1314120527553929,1.1404376049667573,3.383646225732961,0.3370439841770743,0.3370439841770743,2
1419F9D4862CB,2,0,0,0,0,0,1.0986122886681098,0,0,0,0,0,0,0,0.6931471805599453,0,0,0,0,2.0794415416798357,0,0.6931471805599453,1.3862943611198906,0.8079072609169957,2.243208620766204,2.243208620766204,1,0.3370439841770743,1
29634AECC2ABE,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1.0986122886681098,1,1.9459101490553132,1.9459101490553132,0.8995455961984963,2.458485712047478,2.8460522351153896,0.8638231167067113,0.8638231167067113,1
29634AECC2ABE,2,0,0,1,0,0,0,0,0.6931471805599453,0,0,1,1,0,0,0,0,0,0,1.0986122886681098,0,2.0794415416798357,1.9459101490553132,-0.9478677724894403,0.3875665230679119,0.3875665230679119,1,0.8638231167067113,2
2707808D68713,1,0,0,0,0,0,0.6931471805599453,0,0.6931471805599453,0,1,1,0,0,0,0,0,0,0,2.4849066497880004,0,0,0,1.8558989475194148,6.397446635269094,6.406360096783429,0.9986086543092059,0.9986086543092059,1
2707808D68713,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.6094379124341003,0,0,2.302585092994046,-4.720192615264393,0.008913461514335128,0.008913461514335128,1,0.9986086543092059,2
1403027725940,1,0,0,0,0,0,1.3862943611198906,0,0,0,1,1,0,0,0,0,0,0,0,1.3862943611198906,0,0.6931471805599453,0,2.563382994636909,12.979653222657712,13.019003760055337,0.9969774540262166,0.9969774540262166,1
1403027725940,2,0,0,0,1,0,1.0986122886681098,0,0.6931471805599453,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-3.2352456473472686,0.03935053739762635,0.03935053739762635,1,0.9969774540262166,2
1EB1087BA83C4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.791759469228055,0,0.6931471805599453,0,0.8652930523787735,2.375702189152573,2.3811658349028426,0.9977054744906113,0.9977054744906113,1
1EB1087BA83C4,2,0,0,0,1,0,0,0,1.9459101490553132,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,1,1.0986122886681098,0,-5.2096389922214765,0.005463645750269331,0.005463645750269331,1,0.9977054744906113,2
21F4E97C59722,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.0986122886681098,0,1.0986122886681098,0,0.3003937661561856,1.350390440952802,1.5633992027351291,0.8637528013256797,0.8637528013256797,1
21F4E97C59722,2,1,0,0,0,0,0.6931471805599453,0,1.791759469228055,0,0,0,0,0,0.6931471805599453,0,0,0,0,1.0986122886681098,0,1.0986122886681098,0,-1.546421978990442,0.21300876178232706,0.21300876178232706,1,0.8637528013256797,2
24361688584F7,1,0,0,0,0,0,0,0,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,1.6094379124341003,0,0,0,0.5797558708447242,1.7856024599154454,1.7885114110124796,0.998373535064343,0.998373535064343,1
24361688584F7,2,0,0,0,1,0,0,0,0.6931471805599453,0,0,0,0,0,0,1,0,0,0,1.0986122886681098,1,0,0,-5.839962710530199,0.0029089510970342395,0.0029089510970342395,1,0.998373535064343,2
2CE33F2F2597E,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0986122886681098,0,0,0,0.8460220164559619,2.330358262427079,2.341566186877155,0.9952134923570009,0.9952134923570009,1
2CE33F2F2597E,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,0,0,0,-4.4911342106842875,0.011207924450075945,0.011207924450075945,1,0.9952134923570009,2
26D84D16131D9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.341196519777719,0.26153255242135437,2.635643044711427,0.0992291247276959,0.0992291247276959,2
26D84D16131D9,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.6931471805599453,1,0.6931471805599453,0,0.8646228377708165,2.3741104922900726,2.3741104922900726,1,0.0992291247276959,1
23B1DFF9625F9,1,0,0,0,0,0,1.0986122886681098,0.6931471805599453,0,0.6931471805599453,0,1,0,0,0,0,0,0,0,1.6094379124341003,1,2.1972245773362196,0,1.5760894716301825,4.8360074420179755,4.853883612328907,0.9963171407189233,0.9963171407189233,1
23B1DFF9625F9,2,0,0,0,1,0,0,0,1.0986122886681098,0,0,1,0,0,0,0,0,0,0,1.0986122886681098,0,1.6094379124341003,0,-4.024286720605002,0.0178761703109321,0.0178761703109321,1,0.9963171407189233,2
1C289C4665FEF,1,0,0,0,0,0,0,0,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,1.0986122886681098,0,0,0,0.5794442387988258,1.7850460956626684,1.8050527574427586,0.9889163008130388,0.9889163008130388,1
1C289C4665FEF,2,0,0,0,1,0,0,0,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,1.791759469228055,0,0,0,-3.911689971885461,0.02000666178009024,0.02000666178009024,1,0.9889163008130388,2
4D38C15AAFB1,1,0,0,0,0,0,0.6931471805599453,0,0,0,0,1,0,0.6931471805599453,0,0,0,0,0,1.0986122886681098,0,0,0,1.6914786294218458,5.427500036101211,5.472342403158921,0.9918056357307203,0.9918056357307203,1
4D38C15AAFB1,2,0,0,0,1,0,0.6931471805599453,0,0,0,0,1,0,0,0.6931471805599453,0,0,0,0,1.791759469228055,0,0,0,-3.104601893194899,0.0448423670577093,0.0448423670577093,1,0.9918056357307203,2
1A354C8EC2D09,1,0,0,0,0,0,0.6931471805599453,0,1.0986122886681098,0,0,1,0,0,0,0,1,0,0,1.0986122886681098,0,0,1.3862943611198906,0.8468445974531816,2.3322759594729074,2.6600795604867193,0.8767692493551459,0.8767692493551459,1
1A354C8EC2D09,2,1,0,0,0,0,0,0,1.3862943611198906,0,0,1,0,0,0,0,0,0,0,1.3862943611198906,0,0,0.6931471805599453,-1.115340627333687,0.3278036010138118,0.3278036010138118,1,0.8767692493551459,2
B041E0A1BB37,1,1,0,0,0,0,1.0986122886681098,0,1.0986122886681098,0,0,1,0,0,0,0,0,0,0,2.302585092994046,0,0.6931471805599453,0,-0.3152851734609445,0.7295807875218419,1.288333129255778,0.5662982430198729,0.5662982430198729,1
